site;id_site;Gouvernorat;Délégation;cellule;Longitude;Latitude;HBA;Bande de fréquences;PCI;AZIMUTH;Puissance isotrope rayonnée équivalente (PIRE) dans chaque secteur;Nombre d'antennes ;Niveau_signal
site878;4104;Kef;Kef Est;site878_2;8,874536017;36,14525705;47;1800;9;130;20W;1;-75.1600036621094
site878;4105;Kef;Kef Est;site878_3;8,874536017;36,14525705;47;1800;11;300;20W;1;-75.1600036621094
site879;4106;Kef;El Ksour;site879_1;8,985675295;35,81870934;27;1800;1;0;15W;1;-32.629997253418
site879;4107;Kef;El Ksour;site879_2;8,985675295;35,81870934;27;1800;8;120;15W;1;-32.629997253418
site879;4108;Kef;El Ksour;site879_3;8,985675295;35,81870934;27;1800;3;240;15W;1;-32.629997253418
site880;4109;Kef;Dahmani;site880_1;8,905118369;36,02275126;37;1800;6;10;20W;1;-34.6100006103516
site880;4110;Kef;Dahmani;site880_2;8,905118369;36,02275126;37;1800;1;150;15W;1;-34.6100006103516
site880;4111;Kef;Dahmani;site880_3;8,905118369;36,02275126;37;1800;10;250;20W;1;-34.6100006103516
site881;4112;Kef;Tajerouine;site881_1;8,645332;35,971414;37;1800;3;70;20W;1;-30.6800003051758
site881;4113;Kef;Tajerouine;site881_2;8,645333;35,971415;37;1800;5;250;20W;1;-30.6800003051758
site881;4114;Kef;Tajerouine;site881_3;8,645334;35,971416;37;1800;1;330;20W;1;-30.6800003051758
site882;4115;Kef;El Ksour;site882_1;8,890267;35,742526;37;1800;1;40;20W;1;-30.4499969482422
site882;4116;Kef;El Ksour;site882_2;8,890267;35,742526;37;1800;4;180;20W;1;-30.4499969482422
site882;4117;Kef;El Ksour;site882_3;8,890267;35,742526;37;1800;7;320;20W;1;-30.4499969482422
site883;4118;Kef;Nebeur;site883_1;8,644277;36,353052;37;1800;9;40;20W;1;-75.1999969482422
site883;4119;Kef;Nebeur;site883_2;8,644277;36,353052;37;1800;1;180;20W;1;-75.1999969482422
site883;4120;Kef;Nebeur;site883_3;8,644277;36,353052;37;1800;3;320;20W;1;-75.1999969482422
site884;4121;Kef;Sakiet Sidi Youssef;site884_1;8,393525;36,309608;47;1800;4;90;20W;1;-9999
site884;4122;Kef;Sakiet Sidi Youssef;site884_2;8,393525;36,309608;47;1800;14;190;20W;1;-9999
site885;4123;Kef;Kef Est;site885_1;8,77792;36,2284;27;1800;1;20;20W;1;-67.75
site885;4124;Kef;Kef Est;site885_2;8,77792;36,2284;27;1800;4;110;14,8W;1;-67.75
site885;4125;Kef;Kef Est;site885_3;8,77792;36,2284;27;1800;11;220;20W;1;-67.75
site886;4126;Kef;El Ksour;site886_1;8,815952;35,778871;47;1800;8;65;20W;1;-35.9499969482422
site886;4127;Kef;El Ksour;site886_2;8,815952;35,778871;47;1800;6;135;20W;1;-35.9499969482422
site886;4128;Kef;El Ksour;site886_3;8,815952;35,778871;47;1800;2;250;20W;1;-35.9499969482422
site886;4129;Kef;El Ksour;site886_4;8,815952;35,778871;47;1800;14;340;15,8W;1;-35.9499969482422
site887;4130;Siliana;Errouhia;site887_1;9,042683;35,68912;27;1800;9;105;15W;1;-42.7799987792969
site887;4131;Siliana;Errouhia;site887_2;9,042683;35,68912;27;1800;1;255;15W;1;-42.7799987792969
site887;4132;Siliana;Errouhia;site887_3;9,042683;35,68912;27;1800;6;350;15W;1;-42.7799987792969
site888;4133;Siliana;Makthar;site888_1;9,06535;35,865206;27;1800;11;5;15W;1;-39.9899978637695
site888;4134;Siliana;Makthar;site888_2;9,06535;35,865206;27;1800;13;250;15W;1;-39.9899978637695
site889;4135;Siliana;Siliana Nord;site889_1;9,21233668;36,11330839;0;1800;13;40;15W;1;-41.7799987792969
site889;4136;Siliana;Siliana Nord;site889_2;9,21233668;36,11330839;0;1800;9;220;15W;1;-41.7799987792969
site889;4137;Siliana;Siliana Nord;site889_3;9,21233668;36,11330839;0;1800;3;300;15W;1;-41.7799987792969
site889;4138;Siliana;Siliana Nord;site889_4;9,21233668;36,11330839;0;1800;514;40;15W;1;-41.7799987792969
site889;4139;Siliana;Siliana Nord;site889_5;9,21233668;36,11330839;0;1800;520;220;15W;1;-41.7799987792969
site889;4140;Siliana;Siliana Nord;site889_6;9,21233668;36,11330839;0;1800;522;300;15W;1;-41.7799987792969
site890;4141;Siliana;Bou Arada;site890_1;9,620861;36,351083;6;1800;14;110;15W;1;-24.1800003051758
site890;4142;Siliana;Bou Arada;site890_2;9,620861;36,351083;6;1800;9;210;15W;1;-24.1800003051758
site890;4143;Siliana;Bou Arada;site890_3;9,620861;36,351083;6;1800;3;340;15W;1;-24.1800003051758
site890;4144;Siliana;Bou Arada;site890_4;9,620861;36,351083;6;1800;516;110;15W;1;-24.1800003051758
site890;4145;Siliana;Bou Arada;site890_5;9,620861;36,351083;6;1800;518;210;15W;1;-24.1800003051758
site890;4146;Siliana;Bou Arada;site890_6;9,62539;36,355813;35;1800;18;120;15W;1;-40.5699996948242
site890;4147;Siliana;Bou Arada;site890_7;9,62539;36,355813;35;1800;1;220;15W;1;-40.5699996948242
site890;4148;Siliana;Bou Arada;site890_8;9,62539;36,355813;35;1800;13;320;15W;1;-40.5699996948242
site890;4149;Siliana;Bou Arada;site890_9;9,62539;36,355813;35;1800;519;120;15W;1;-40.5699996948242
site890;4150;Siliana;Bou Arada;site890_10;9,62539;36,355813;35;1800;523;220;15W;1;-40.5699996948242
site890;4151;Siliana;Bou Arada;site890_11;9,631083;36,353192;9;1800;11;10;15W;1;-40.5
site890;4152;Siliana;Bou Arada;site890_12;9,631083;36,353192;9;1800;16;150;15W;1;-40.5
site890;4153;Siliana;Bou Arada;site890_13;9,631083;36,353192;9;1800;6;240;15W;1;-40.5
site890;4154;Siliana;Bou Arada;site890_14;9,631083;36,353192;9;1800;512;150;15W;1;-40.5
site890;4155;Siliana;Bou Arada;site890_15;9,631083;36,353192;9;1800;514;240;15W;1;-40.5
site891;4156;siliana;Gaafour;site891_1;9,499194;36,191083;42;1800;11;50;15W;1;-61.3099975585938
site891;4157;siliana;Gaafour;site891_2;9,499194;36,191083;42;1800;7;160;15W;1;-61.3099975585938
site891;4158;siliana;Gaafour;site891_3;9,499194;36,191083;42;1800;13;280;15W;1;-61.3099975585938
site891;4159;siliana;Gaafour;site891_4;9,499194;36,191083;42;1800;516;50;15W;1;-61.3099975585938
site891;4160;siliana;Gaafour;site891_5;9,499194;36,191083;42;1800;518;280;15W;1;-61.3099975585938
site892;4161;Siliana;Siliana Nord;site892_1;9,36614;36,0911;9;1800;1;20;15W;1;-31.5599975585938
site892;4162;Siliana;Siliana Nord;site892_2;9,36614;36,0911;9;1800;11;140;15W;1;-31.5599975585938
site892;4163;Siliana;Siliana Nord;site892_3;9,36614;36,0911;9;1800;17;280;15W;1;-31.5599975585938
site892;4164;Siliana;Siliana Nord;site892_4;9,36614;36,0911;9;1800;515;20;15W;1;-31.5599975585938
site893;4165;Siliana;El Aroussa;site893_1;9,323056;36,377225;42;1800;6;10;15W;1;-41.5199966430664
site893;4166;Siliana;El Aroussa;site893_2;9,323056;36,377225;42;1800;9;140;15W;1;-41.5199966430664
site893;4167;Siliana;El Aroussa;site893_3;9,323056;36,377225;42;1800;11;250;15W;1;-41.5199966430664
site893;4168;Siliana;El Aroussa;site893_4;9,323056;36,377225;42;1800;522;10;15W;1;-41.5199966430664
site893;4169;Siliana;El Aroussa;site893_5;9,323056;36,377225;42;1800;512;250;15W;1;-41.5199966430664
site894;4170;Siliana;El Krib;site894_1;9,199723;36,327009;0;1800;9;45;15W;1;-41.5100021362305
site894;4171;Siliana;El Krib;site894_2;9,199723;36,327009;0;1800;7;200;15W;1;-41.5100021362305
site894;4172;Siliana;El Krib;site894_3;9,199723;36,327009;0;1800;5;280;15W;1;-41.5100021362305
site894;4173;Siliana;El Krib;site894_4;9,199723;36,327009;0;1800;523;45;15W;1;-41.5100021362305
site894;4174;Siliana;El Krib;site894_5;9,199723;36,327009;0;1800;519;280;15W;1;-41.5100021362305
site895;4175;Siliana;Bargou;site895_1;9,64954;36,127388;42;1800;8;0;15W;1;-38.6399993896484
site895;4176;Siliana;Bargou;site895_2;9,64954;36,127388;42;1800;6;150;15W;1;-38.6399993896484
site895;4177;Siliana;Bargou;site895_3;9,64954;36,127388;42;1800;17;260;15W;1;-38.6399993896484
site895;4178;Siliana;Bargou;site895_4;9,64954;36,127388;42;1800;514;0;15W;1;-38.6399993896484
site895;4179;Siliana;Bargou;site895_5;9,64954;36,127388;42;1800;518;260;15W;1;-38.6399993896484
site896;4180;Siliana;El Krib;site896_1;9,133;36,32991667;42;1800;13;50;15W;1;-35.6100006103516
site896;4181;Siliana;El Krib;site896_2;9,133;36,32991667;42;1800;15;140;15W;1;-35.6100006103516
site896;4182;Siliana;El Krib;site896_3;9,133;36,32991667;42;1800;3;235;15W;1;-35.6100006103516
site896;4183;Siliana;El Krib;site896_4;9,133;36,32991667;42;1800;512;50;15W;1;-35.6100006103516
site896;4184;Siliana;El Krib;site896_5;9,133;36,32991667;42;1800;514;235;15W;1;-35.6100006103516
site897;4185;Siliana;Siliana Nord;site897_1;9,347217;36,110938;35;1800;6;130;15W;1;-40.8000030517578
site897;4186;Siliana;Siliana Nord;site897_2;9,347217;36,110938;35;1800;8;225;15W;1;-40.8000030517578
site897;4187;Siliana;Siliana Nord;site897_3;9,347217;36,110938;35;1800;10;320;15W;1;-40.8000030517578
site897;4188;Siliana;Siliana Nord;site897_4;9,347217;36,110938;35;1800;523;130;15W;1;-40.8000030517578
site897;4189;Siliana;Siliana Nord;site897_5;9,347217;36,110938;35;1800;517;225;15W;1;-40.8000030517578
site898;4190;Siliana;Makthar;site898_1;9,143417;35,809547;42;1800;1;30;15W;1;-81.2799987792969
site898;4191;Siliana;Makthar;site898_2;9,143417;35,809547;42;1800;11;125;15W;1;-81.2799987792969
site898;4192;Siliana;Makthar;site898_3;9,143417;35,809547;42;1800;9;230;15W;1;-81.2799987792969
site898;4193;Siliana;Makthar;site898_4;9,143417;35,809547;42;1800;15;310;15W;1;-81.2799987792969
site898;4194;Siliana;Makthar;site898_5;9,143417;35,809547;42;1800;512;30;15W;1;-81.2799987792969
site898;4195;Siliana;Makthar;site898_6;9,143417;35,809547;42;1800;514;125;15W;1;-81.2799987792969
site898;4196;Siliana;Makthar;site898_7;9,143417;35,809547;42;1800;516;230;15W;1;-81.2799987792969
site899;4197;Siliana;Gaafour;site899_1;9,32208333;36,32672222;22;1800;15;50;15W;1;-62.4000015258789
site899;4198;Siliana;Gaafour;site899_2;9,32208333;36,32672222;22;1800;18;140;15W;1;-62.4000015258789
site899;4199;Siliana;Gaafour;site899_3;9,32208333;36,32672222;22;1800;5;220;15W;1;-62.4000015258789
site899;4200;Siliana;Gaafour;site899_4;9,32208333;36,32672222;22;1800;523;140;15W;1;-62.4000015258789
site899;4201;Siliana;Gaafour;site899_5;9,323210317;36,32292506;0;1800;1;50;15W;1;-39.6500015258789
site899;4202;Siliana;Gaafour;site899_6;9,323210317;36,32292506;0;1800;7;140;15W;1;-39.6500015258789
site899;4203;Siliana;Gaafour;site899_7;9,323210317;36,32292506;0;1800;13;210;15W;1;-39.6500015258789
site899;4204;Siliana;Gaafour;site899_8;9,323210317;36,32292506;0;1800;513;50;15W;1;-39.6500015258789
site899;4205;Siliana;Gaafour;site899_9;9,323210317;36,32292506;0;1800;515;140;15W;1;-39.6500015258789
site899;4206;Siliana;Gaafour;site899_10;9,323210317;36,32292506;0;1800;519;210;15W;1;-39.6500015258789
site900;4207;Siliana;El Krib;site900_1;9,011562;36,382593;42;1800;16;100;15W;1;-44.6800003051758
site900;4208;Siliana;El Krib;site900_2;9,011562;36,382593;42;1800;5;200;15W;1;-44.6800003051758
site900;4209;Siliana;El Krib;site900_3;9,011562;36,382593;42;1800;9;310;15W;1;-44.6800003051758
site900;4210;Siliana;El Krib;site900_4;9,011562;36,382593;42;1800;517;200;15W;1;-44.6800003051758
site900;4211;Siliana;El Krib;site900_5;9,011562;36,382593;42;1800;519;310;15W;1;-44.6800003051758
site901;4212;Siliana;Siliana Sud;site901_1;9,28285;36,01443;35;1800;3;40;15W;1;-70.3199996948242
site901;4213;Siliana;Siliana Sud;site901_2;9,28285;36,01443;35;1800;14;210;15W;1;-70.3199996948242
site901;4214;Siliana;Siliana Sud;site901_3;9,28285;36,01443;35;1800;521;40;15W;1;-70.3199996948242
site902;4215;Siliana;Errouhia;site902_1;9,29977634;35,6057666;0;1800;10;50;15W;1;-42.6699981689453
site902;4216;Siliana;Errouhia;site902_2;9,29977634;35,6057666;0;1800;4;125;15W;1;-42.6699981689453
site902;4217;Siliana;Errouhia;site902_3;9,29977634;35,6057666;0;1800;9;320;15W;1;-42.6699981689453
site902;4218;Siliana;Errouhia;site902_4;9,29977634;35,6057666;0;1800;515;50;15W;1;-42.6699981689453
site902;4219;Siliana;Errouhia;site902_5;9,29977634;35,6057666;0;1800;520;125;15W;1;-42.6699981689453
site902;4220;Siliana;Errouhia;site902_6;9,29977634;35,6057666;0;1800;523;320;15W;1;-42.6699981689453
site903;4221;Siliana;Siliana Sud;site903_1;9,293751;35,955386;27;1800;12;0;15W;1;-40.7099990844727
site903;4222;Siliana;Siliana Sud;site903_2;9,293751;35,955386;27;1800;7;135;15W;1;-40.7099990844727
site903;4223;Siliana;Siliana Sud;site903_3;9,293751;35,955386;27;1800;10;220;15W;1;-40.7099990844727
site904;4224;Siliana;Gaafour;site904_1;9,236083;36,254917;32;1800;1;75;15W;1;-59.0299987792969
site904;4225;Siliana;Gaafour;site904_2;9,236083;36,254917;32;1800;3;300;15W;1;-59.0299987792969
site904;4226;Siliana;Gaafour;site904_3;9,236083;36,254917;32;1800;512;75;15W;1;-59.0299987792969
site905;4227;Siliana;Bourouis;site905_1;9,185218823;36,25232969;0;1800;17;40;15W;1;-42.0999984741211
site905;4228;Siliana;Bourouis;site905_2;9,185218823;36,25232969;0;1800;12;215;15W;1;-42.0999984741211
site905;4229;Siliana;Bourouis;site905_3;9,185218823;36,25232969;0;1800;16;290;15W;1;-42.0999984741211
site905;4230;Siliana;Bourouis;site905_4;9,185218823;36,25232969;0;1800;513;215;15W;1;-42.0999984741211
site906;4231;Siliana;Errouhia;site906_1;9,03088889;35,77075;42;1800;15;30;15W;1;-35.7300033569336
site906;4232;Siliana;Errouhia;site906_2;9,03088889;35,77075;42;1800;11;180;15W;1;-35.7300033569336
site906;4233;Siliana;Errouhia;site906_3;9,03088889;35,77075;42;1800;17;310;15W;1;-35.7300033569336
site906;4234;Siliana;Errouhia;site906_4;9,03088889;35,77075;42;1800;518;180;15W;1;-35.7300033569336
site906;4235;Siliana;Errouhia;site906_5;9,03088889;35,77075;42;1800;520;310;15W;1;-35.7300033569336
site907;4236;Siliana;El Aroussa;site907_1;9,453942192;36,37938677;0;1800;2;15;15W;1;-44.4000015258789
site907;4237;Siliana;El Aroussa;site907_2;9,453942192;36,37938677;0;1800;9;100;15W;1;-44.4000015258789
site907;4238;Siliana;El Aroussa;site907_3;9,453942192;36,37938677;0;1800;15;180;15W;1;-44.4000015258789
site907;4239;Siliana;El Aroussa;site907_4;9,453942192;36,37938677;0;1800;5;270;15W;1;-44.4000015258789
site907;4240;Siliana;El Aroussa;site907_5;9,453942192;36,37938677;0;1800;512;15;15W;1;-44.4000015258789
site907;4241;Siliana;El Aroussa;site907_6;9,453942192;36,37938677;0;1800;521;100;15W;1;-44.4000015258789
site907;4242;Siliana;El Aroussa;site907_7;9,453942192;36,37938677;0;1800;514;180;15W;1;-44.4000015258789
site907;4243;Siliana;El Aroussa;site907_8;9,453942192;36,37938677;0;1800;516;270;15W;1;-44.4000015258789
site908;4244;Siliana;Gaafour;site908_1;9,326054;36,178912;27;1800;17;160;15W;1;-46.379997253418
site908;4245;Siliana;Gaafour;site908_2;9,326054;36,178912;27;1800;2;305;15W;1;-46.379997253418
site908;4246;Siliana;Gaafour;site908_3;9,326054;36,178912;27;1800;517;160;15W;1;-46.379997253418
site908;4247;Siliana;Gaafour;site908_4;9,326054;36,178912;27;1800;515;305;15W;1;-46.379997253418
site909;4248;Siliana;Errouhia;site909_1;9,3824;35,509543;35;1800;16;85;15W;1;-39.4400024414062
site909;4249;Siliana;Errouhia;site909_2;9,3824;35,509543;35;1800;1;235;15W;1;-39.4400024414062
site909;4250;Siliana;Errouhia;site909_3;9,3824;35,509543;35;1800;11;320;15W;1;-39.4400024414062
site909;4251;Siliana;Errouhia;site909_4;9,3824;35,509543;35;1800;521;85;15W;1;-39.4400024414062
site909;4252;Siliana;Errouhia;site909_5;9,3824;35,509543;35;1800;519;320;15W;1;-39.4400024414062
site910;4253;Siliana;Makthar;site910_1;9,20380556;35,85763889;32;1800;1;100;15W;1;-43.9800033569336
site910;4254;Siliana;Makthar;site910_2;9,20380556;35,85763889;32;1800;4;240;15W;1;-43.9800033569336
site910;4255;Siliana;Makthar;site910_3;9,20380556;35,85763889;32;1800;12;360;15W;1;-43.9800033569336
site910;4256;Siliana;Makthar;site910_4;9,20380556;35,85763889;32;1800;519;100;15W;1;-43.9800033569336
site910;4257;Siliana;Makthar;site910_5;9,20380556;35,85763889;32;1800;521;240;15W;1;-43.9800033569336
site910;4258;Siliana;Makthar;site910_6;9,20380556;35,85763889;32;1800;517;360;15W;1;-43.9800033569336
site910;4259;Siliana;Makthar;site910_7;9,203144;35,861031;0;1800;10;50;15W;1;-41.9599990844727
site910;4260;Siliana;Makthar;site910_8;9,203144;35,861031;0;1800;16;220;15W;1;-41.9599990844727
site910;4261;Siliana;Makthar;site910_9;9,203144;35,861031;0;1800;3;310;15W;1;-41.9599990844727
site910;4262;Siliana;Makthar;site910_10;9,203144;35,861031;0;1800;523;220;15W;1;-41.9599990844727
site910;4263;Siliana;Makthar;site910_11;9,203144;35,861031;0;1800;515;310;15W;1;-41.9599990844727
site910;4264;Siliana;Makthar;site910_12;9,19314;35,8556;9;1800;6;60;15W;1;-44.0500030517578
site910;4265;Siliana;Makthar;site910_13;9,19314;35,8556;9;1800;8;140;15W;1;-44.0500030517578
site910;4266;Siliana;Makthar;site910_14;9,19314;35,8556;9;1800;13;270;15W;1;-44.0500030517578
site910;4267;Siliana;Makthar;site910_15;9,19314;35,8556;9;1800;518;60;15W;1;-44.0500030517578
site910;4268;Siliana;Makthar;site910_16;9,19314;35,8556;9;1800;520;140;15W;1;-44.0500030517578
site910;4269;Siliana;Makthar;site910_17;9,19314;35,8556;9;1800;513;270;15W;1;-44.0500030517578
site911;4270;Siliana;Kesra;site911_1;9,48484;35,797698;27;1800;1;120;15W;1;-35.9700012207031
site911;4271;Siliana;Kesra;site911_2;9,48484;35,797698;27;1800;6;195;15W;1;-35.9700012207031
site911;4272;Siliana;Kesra;site911_3;9,48484;35,797698;27;1800;13;330;15W;1;-35.9700012207031
site911;4273;Siliana;Kesra;site911_4;9,48484;35,797698;27;1800;516;120;15W;1;-35.9700012207031
site911;4274;Siliana;Kesra;site911_5;9,48484;35,797698;27;1800;520;195;15W;1;-35.9700012207031
site912;4275;Siliana;Bou Arada;site912_1;9,59222222;36,40916667;0;1800;8;40;15W;1;-37.0400009155273
site912;4276;Siliana;Bou Arada;site912_2;9,59222222;36,40916667;0;1800;5;130;15W;1;-37.0400009155273
site912;4277;Siliana;Bou Arada;site912_3;9,59222222;36,40916667;0;1800;1;220;15W;1;-37.0400009155273
site912;4278;Siliana;Bou Arada;site912_4;9,59222222;36,40916667;0;1800;518;130;15W;1;-37.0400009155273
site912;4279;Siliana;Bou Arada;site912_5;9,59222222;36,40916667;0;1800;523;220;15W;1;-37.0400009155273
site913;4280;Siliana;El Aroussa;site913_1;9,506895;36,280846;35;1800;17;40;15W;1;-9999
site913;4281;Siliana;El Aroussa;site913_2;9,506895;36,280846;35;1800;15;210;15W;1;-9999
site913;4282;Siliana;El Aroussa;site913_3;9,506895;36,280846;35;1800;5;300;15W;1;-9999
site914;4283;Siliana;Kesra;site914_1;9,45483333;35,87858333;42;1800;2;20;15W;1;-41.2900009155273
site914;4284;Siliana;Kesra;site914_2;9,45483333;35,87858333;42;1800;9;125;15W;1;-41.2900009155273
site914;4285;Siliana;Kesra;site914_3;9,45483333;35,87858333;42;1800;17;260;15W;1;-41.2900009155273
site915;4286;Siliana;Errouhia;site915_1;9,056307;35,652624;27;1800;11;80;15W;1;-37.5100021362305
site915;4287;Siliana;Errouhia;site915_2;9,056307;35,652624;27;1800;6;180;15W;1;-37.5100021362305
site915;4288;Siliana;Errouhia;site915_3;9,056307;35,652624;27;1800;14;260;15W;1;-37.5100021362305
site915;4289;Siliana;Errouhia;site915_4;9,056307;35,652624;27;1800;17;340;15W;1;-37.5100021362305
site915;4290;Siliana;Errouhia;site915_5;9,056307;35,652624;27;1800;512;80;15W;1;-37.5100021362305
site915;4291;Siliana;Errouhia;site915_6;9,056307;35,652624;27;1800;515;180;15W;1;-37.5100021362305
site915;4292;Siliana;Errouhia;site915_7;9,056307;35,652624;27;1800;517;260;15W;1;-37.5100021362305
site915;4293;Siliana;Errouhia;site915_8;9,056307;35,652624;27;1800;519;340;15W;1;-37.5100021362305
site916;4294;Siliana;Makthar;site916_1;9,257327;35,83439;42;1800;12;135;15W;1;-42.5299987792969
site916;4295;Siliana;Makthar;site916_2;9,257327;35,83439;42;1800;14;295;15W;1;-42.5299987792969
site916;4296;Siliana;Makthar;site916_3;9,257327;35,83439;42;1800;521;295;15W;1;-42.5299987792969
site917;4297;Siliana;Siliana Sud;site917_1;9,386512721;35,9102145;0;1800;5;25;15W;1;-33.379997253418
site917;4298;Siliana;Siliana Sud;site917_2;9,386512721;35,9102145;0;1800;3;240;15W;1;-33.379997253418
site917;4299;Siliana;Siliana Sud;site917_3;9,386512721;35,9102145;0;1800;15;320;15W;1;-33.379997253418
site917;4300;Siliana;Siliana Sud;site917_4;9,386512721;35,9102145;0;1800;519;25;15W;1;-33.379997253418
site917;4301;Siliana;Siliana Sud;site917_5;9,386512721;35,9102145;0;1800;521;240;15W;1;-33.379997253418
site917;4302;Siliana;Siliana Sud;site917_6;9,386512721;35,9102145;0;1800;523;320;15W;1;-33.379997253418
site918;4303;siliana;Bourouis;site918_1;9,117639;36,129833;42;1800;17;0;15W;1;-64.379997253418
site918;4304;siliana;Bourouis;site918_2;9,117639;36,129833;42;1800;11;120;15W;1;-64.379997253418
site918;4305;siliana;Bourouis;site918_3;9,117639;36,129833;42;1800;6;220;15W;1;-64.379997253418
site918;4306;Siliana;Bourouis;site918_4;9,124545;36,175812;27;1800;15;20;15W;1;-34.4499969482422
site918;4307;Siliana;Bourouis;site918_5;9,124545;36,175812;27;1800;9;115;15W;1;-34.4499969482422
site918;4308;Siliana;Bourouis;site918_6;9,124545;36,175812;27;1800;13;305;15W;1;-34.4499969482422
site918;4309;Siliana;Bourouis;site918_7;9,124545;36,175812;27;1800;517;20;15W;1;-34.4499969482422
site918;4310;Siliana;Bourouis;site918_8;9,124545;36,175812;27;1800;520;115;15W;1;-34.4499969482422
site918;4311;Siliana;Bourouis;site918_9;9,124545;36,175812;27;1800;523;305;15W;1;-34.4499969482422
site919;4312;Siliana;Siliana Sud;site919_1;9,47272;35,9298;42;1800;11;70;15W;1;-37.1999969482422
site919;4313;Siliana;Siliana Sud;site919_2;9,47272;35,9298;42;1800;13;195;15W;1;-37.1999969482422
site919;4314;Siliana;Siliana Sud;site919_3;9,47272;35,9298;42;1800;1;340;15W;1;-37.1999969482422
site919;4315;Siliana;Siliana Sud;site919_4;9,47272;35,9298;42;1800;514;70;15W;1;-37.1999969482422
site919;4316;Siliana;Siliana Sud;site919_5;9,47272;35,9298;42;1800;518;340;15W;1;-37.1999969482422
site919;4317;Siliana;Siliana Sud;site919_6;9,48008333;36,08783333;0;1800;5;90;15W;1;-42.0400009155273
site919;4318;Siliana;Siliana Sud;site919_7;9,48008333;36,08783333;0;1800;8;200;15W;1;-42.0400009155273
